preco;condominio;area;quartos;vagas;banheiros;link;imobiliaria;data_scrape;bairro;status;tipo;last_seen
1700000.0;;348.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rita-chacara-19608;Junqueira;2023-11-29;Santa_rita;Compra;Chácara;2024-02-12
170000.0;;53.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/149732;Frias_neto;2024-01-25;Jardim_nova_iguacu;Compra;Apartamento;2024-02-07
170000.0;;54.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/146411;Frias_neto;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2023-11-30
1700000.0;;320.0;3;0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_pacaembu-sitio_ou_fazenda-10509;Junqueira;2023-11-29;Vila_pacaembu;Compra;Sítio;2024-02-06
1700000.0;;20237.0;4;4;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-26195;Junqueira;2023-10-30;Alto;Compra;Apartamento;2023-11-16
1700000.0;;34800.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rita-chacara-19608;Junqueira;2023-10-30;Santa_rita;Compra;Chácara;2023-11-16
170000.0;;160.0;3;0;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/vila-rezende/residencial-comprar-vila-rezende-em-piracicaba/84740;Frias_neto;2023-10-30;Vila_rezende;Compra;Casa;2024-02-12
170000.0;;0.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/8740;Frias_neto;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
170000.0;;54.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/143587;Frias_neto;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
1700000.0;;35800.0;4;6;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_piracicaba-casa-25388;Junqueira;2023-10-30;Nova_piracicaba;Compra;Casa;2023-10-31
1700000.0;;202.37;4;4;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-26195;Junqueira;2023-11-29;Alto;Compra;Apartamento;2024-01-28
170000.0;;55.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-sao-francisco/residencial-comprar-jardim-sao-francisco-em-piracicaba/139244;Frias_neto;2023-10-30;Jardim_sao_francisco;Compra;Apartamento;2024-02-12
1700000.0;;32000.0;3;0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_pacaembu-sitio_ou_fazenda-10509;Junqueira;2023-11-15;Vila_pacaembu;Compra;Sítio;2023-11-16
1700000.0;;38800.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-salao-6533;Junqueira;2023-10-30;Centro;Compra;Salão;2023-11-16
170000.0;;48.61;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/campestre/residencial-comprar-campestre-em-piracicaba/146659;Frias_neto;2023-10-30;Campestre;Compra;Apartamento;2023-10-31
170000.0;;58.0;3;1;2;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-elite/residencial-comprar-jardim-elite-em-piracicaba/9412;Frias_neto;2023-11-29;Jardim_elite;Compra;Apartamento;2023-11-30
170000.0;;55.0;0;0;1;https://www.friasneto.com.br/comprar/comercial/piracicaba/centro/comercial-comprar-centro-em-piracicaba/139206;Frias_neto;2023-10-30;Centro;Compra;Apartamento;2024-02-12
1700000.0;;350000.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-centro-area-25092;Junqueira;2023-10-30;Centro;Compra;Área;2023-11-16
170000.0;;60.78;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/gleba-california/residencial-comprar-gleba-california-em-piracicaba/128039;Frias_neto;2023-10-30;Gleba_california;Compra;Apartamento;2024-02-12
1700000.0;;3500.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-centro-area-25092;Junqueira;2023-11-29;Centro;Compra;Área;2024-02-12
1690000.0;;25000.0;3;4;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-22399;Junqueira;2023-10-30;Villa_bela_vista;Compra;Casa;2023-11-16
1690000.0;;18500.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_judas-apartamento-25961;Junqueira;2023-10-30;Sao_judas;Compra;Apartamento;2023-11-16
169000.0;;54.4;3;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/nova-america/residencial-comprar-nova-america-em-piracicaba/146786;Frias_neto;2023-10-30;Nova_america;Compra;Apartamento;2024-02-12
1690000.0;;250.0;3;4;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-22399;Junqueira;2023-11-29;Villa_bela_vista;Compra;Casa;2023-11-30
168000.0;;54.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/glebas-california/residencial-comprar-glebas-california-em-piracicaba/38323;Frias_neto;2023-10-30;Glebas_california;Compra;Casa;2024-02-12
168000.0;;48.61;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/campestre/residencial-comprar-campestre-em-piracicaba/146659;Frias_neto;2023-11-29;Campestre;Compra;Apartamento;2023-11-30
1680000.0;;33465.0;3;0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-casa-21644;Junqueira;2023-10-30;Glebas_california;Compra;Casa;2023-11-16
1680000.0;;28000.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-taquaral-casa_em_condominio-22532;Junqueira;2023-10-30;Taquaral;Compra;Casa;2023-10-31
1680000.0;;334.65;3;0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-casa-21644;Junqueira;2023-11-29;Glebas_california;Compra;Casa;2024-02-12
165000.0;;45.95;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/146156;Frias_neto;2023-10-30;Piracicamirim;Compra;Apartamento;2024-02-12
165000.0;;50.17;2;1;2;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/148512;Frias_neto;2024-01-31;Piracicamirim;Compra;Apartamento;2024-02-12
1650000.0;;41700.0;4;4;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-higienopolis-apartamento-25974;Junqueira;2023-10-30;Higienopolis;Compra;Apartamento;2023-11-16
165000.0;;91.7;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/148603;Frias_neto;2024-01-17;Piracicamirim;Compra;Apartamento;2024-02-02
165000.0;;31.71;1;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/alto/residencial-comprar-alto-em-piracicaba/147474;Frias_neto;2023-10-30;Alto;Compra;Apartamento;2023-11-30
165000.0;;45.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/dois-corregos/residencial-comprar-dois-corregos-em-piracicaba/146464;Frias_neto;2023-10-30;Dois_corregos;Compra;Apartamento;2024-02-12
165000.0;;38.76;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/dois-corregos/residencial-comprar-dois-corregos-em-piracicaba/148637;Frias_neto;2024-02-02;Dois_corregos;Compra;Apartamento;2024-02-12
165000.0;;102.22;2;1;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/ondas-do-piracicaba/residencial-comprar-ondas-do-piracicaba-em-piracicaba/132512;Frias_neto;2023-10-30;Ondas_do_piracicaba;Compra;Apartamento;2024-02-12
165000.0;;81.44;1;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/nova-america/residencial-comprar-nova-america-em-piracicaba/81125;Frias_neto;2023-10-30;Nova_america;Compra;Apartamento;2024-02-12
165000.0;;57.0;2;0;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/nova-america/residencial-comprar-nova-america-em-piracicaba/5569;Frias_neto;2023-10-30;Nova_america;Compra;Apartamento;2024-02-12
1650000.0;;380.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_dimas-casa-26697;Junqueira;2024-01-17;Sao_dimas;Compra;Casa;2024-02-12
165000.0;;48.61;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/campestre/residencial-comprar-campestre-em-piracicaba/146757;Frias_neto;2023-10-30;Campestre;Compra;Apartamento;2023-11-30
165000.0;;41.21;1;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/sao-judas/residencial-comprar-sao-judas-em-piracicaba/138433;Frias_neto;2023-10-30;Sao_judas;Compra;Apartamento;2024-02-12
1650000.0;;27377.0;3;3;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-casa_em_condominio-26301;Junqueira;2023-10-30;Dois_corregos;Compra;Casa;2023-10-31
1650000.0;;417.0;4;4;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-higienopolis-apartamento-25974;Junqueira;2023-11-29;Higienopolis;Compra;Apartamento;2024-02-12
165000.0;;89.18;1;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/centro/residencial-comprar-centro-em-piracicaba/135593;Frias_neto;2023-10-30;Centro;Compra;Apartamento;2024-02-12
165000.0;;46.5;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-sao-francisco/residencial-comprar-jardim-sao-francisco-em-piracicaba/143946;Frias_neto;2023-10-30;Jardim_sao_francisco;Compra;Apartamento;2024-01-22
165000.0;;45.95;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/dois-corregos/residencial-comprar-dois-corregos-em-piracicaba/143105;Frias_neto;2023-10-30;Dois_corregos;Compra;Apartamento;2024-02-12
165000.0;;0.0;1;0;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/centro/residencial-comprar-centro-em-piracicaba/24694;Frias_neto;2023-10-30;Centro;Compra;Apartamento;2024-02-12
165000.0;;55.33;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/dois-corregos/residencial-comprar-dois-corregos-em-piracicaba/143176;Frias_neto;2023-10-30;Dois_corregos;Compra;Apartamento;2024-02-12
1649000.0;;22600.0;3;6;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-24737;Junqueira;2023-10-30;Santa_rosa;Compra;Casa;2023-11-16
1649000.0;;226.0;3;6;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-24737;Junqueira;2023-11-29;Santa_rosa;Compra;Casa;2024-02-12
1640000.0;;363.0;4;4;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-26750;Junqueira;2024-01-17;Campestre;Compra;Casa;2024-02-12
1620000.0;;32668.0;0;5;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_rezende-casa_comercial-22800;Junqueira;2023-10-30;Vila_rezende;Compra;Casa;2023-11-16
1620000.0;;205.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-26533;Junqueira;2024-01-17;Santa_rosa;Compra;Casa;2024-02-12
1620000.0;;326.68;0;5;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_rezende-casa_comercial-22800;Junqueira;2023-11-29;Vila_rezende;Compra;Casa;2024-02-12
160000.0;;46.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/144085;Frias_neto;2023-10-30;Piracicamirim;Compra;Apartamento;2024-02-12
160000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/comercial/piracicaba/jardim-esplanada/comercial-comprar-jardim-esplanada-em-piracicaba/145220;Frias_neto;2023-10-30;Jardim_esplanada;Compra;Casa;2024-02-12
1600000.0;;24000.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-22874;Junqueira;2023-10-30;Villa_bela_vista;Compra;Casa;2023-11-16
1600000.0;;28000.0;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-reserva_do_engenho-casa_em_condominio-21085;Junqueira;2023-10-30;Reserva_do_engenho;Compra;Casa;2023-11-16
1600000.0;;60000.0;4;5;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-agua_bonita-sitio_ou_fazenda-21486;Junqueira;2023-10-30;Agua_bonita;Compra;Sítio;2023-11-16
1600000.0;;433.5;3;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-areiao-casa-8595;Junqueira;2023-11-29;Areiao;Compra;Casa;2024-02-12
160000.0;;65.0;3;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/148066;Frias_neto;2023-10-30;Pauliceia;Compra;Apartamento;2024-02-12
160000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/comercial/piracicaba/jardim-esplanada/comercial-comprar-jardim-esplanada-em-piracicaba/145219;Frias_neto;2023-10-30;Jardim_esplanada;Compra;Casa;2024-02-12
1600000.0;;167.31;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-apartamento-18719;Junqueira;2023-11-29;Jardim_europa;Compra;Apartamento;2024-02-12
160000.0;;205.59;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/santa-terezinha/residencial-comprar-santa-terezinha-em-piracicaba/147188;Frias_neto;2023-10-30;Santa_terezinha;Compra;Casa;2024-02-12
1600000.0;;39758.0;4;2;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa_comercial-20843;Junqueira;2023-10-30;Centro;Compra;Casa;2023-11-16
160000.0;;52.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jupia/residencial-comprar-jupia-em-piracicaba/137736;Frias_neto;2024-01-17;Jupia;Compra;Apartamento;2024-02-12
1600000.0;;27800.0;3;4;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondinhas-casa_em_condominio-24969;Junqueira;2023-10-30;Ondinhas;Compra;Casa;2023-11-16
1600000.0;;267.0;4;2;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-casa-26226;Junqueira;2024-01-17;Jardim_europa;Compra;Casa;2024-02-12
160000.0;;45.95;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/12043;Frias_neto;2023-10-30;Piracicamirim;Compra;Apartamento;2024-02-12
160000.0;;45.95;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/dois-corregos/residencial-comprar-dois-corregos-em-piracicaba/149733;Frias_neto;2024-01-23;Dois_corregos;Compra;Apartamento;2024-02-12
1600000.0;;35000.0;4;2;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-casa_em_condominio-22429;Junqueira;2023-10-30;Nova_america;Compra;Casa;2023-11-16
1600000.0;;43350.0;3;1;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-areiao-casa-8595;Junqueira;2023-10-30;Areiao;Compra;Casa;2023-11-16
160000.0;;47.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/santa-terezinha/residencial-comprar-santa-terezinha-em-piracicaba/147385;Frias_neto;2023-10-30;Santa_terezinha;Compra;Apartamento;2024-02-12
160000.0;;46.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/pompeia/residencial-comprar-pompeia-em-piracicaba/145599;Frias_neto;2024-01-17;Pompeia;Compra;Apartamento;2024-02-12
160000.0;;64.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/nova-america/residencial-comprar-nova-america-em-piracicaba/3442;Frias_neto;2023-10-30;Nova_america;Compra;Apartamento;2024-02-12
1600000.0;;16731.0;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-apartamento-18719;Junqueira;2023-10-30;Jardim_europa;Compra;Apartamento;2023-11-16
1600000.0;;350.0;4;2;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-casa_em_condominio-22429;Junqueira;2023-11-29;Nova_america;Compra;Casa;2024-02-12
1600000.0;;44000.0;4;6;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_jardim-apartamento-23963;Junqueira;2023-10-30;Cidade_jardim;Compra;Apartamento;2023-11-16
160000.0;;78.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/alto/residencial-comprar-alto-em-piracicaba/56474;Frias_neto;2023-10-30;Alto;Compra;Apartamento;2024-02-12
1600000.0;;55000.0;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-jardim_sao_cristovao_i-casa-22000;Junqueira;2023-10-30;Jardim_sao_cristovao_i;Compra;Casa;2023-11-16
160000.0;;48.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/nova-america/residencial-comprar-nova-america-em-piracicaba/141935;Frias_neto;2023-10-30;Nova_america;Compra;Apartamento;2023-11-30
160000.0;;45.95;2;2;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/143479;Frias_neto;2023-10-30;Piracicamirim;Compra;Apartamento;2023-10-31
160000.0;;125.0;1;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/nova-america/residencial-comprar-nova-america-em-piracicaba/146807;Frias_neto;2023-10-30;Nova_america;Compra;Casa;2023-10-31
160000.0;;54.21;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/8788;Frias_neto;2024-01-17;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
160000.0;;53.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/149732;Frias_neto;2024-02-08;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
160000.0;;53.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/piracicamirim/residencial-comprar-piracicamirim-em-piracicaba/132980;Frias_neto;2023-10-30;Piracicamirim;Compra;Apartamento;2023-10-31
160000.0;;53.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/34324;Frias_neto;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
1600000.0;;550.0;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-jardim_sao_cristovao_i-casa-22000;Junqueira;2023-11-29;Jardim_sao_cristovao_i;Compra;Casa;2024-02-12
160000.0;;54.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/10300;Frias_neto;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
160000.0;;46.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/campestre/residencial-comprar-campestre-em-piracicaba/11398;Frias_neto;2023-10-30;Campestre;Compra;Apartamento;2024-02-12
160000.0;;55.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/maracana/residencial-comprar-maracana-em-piracicaba/143223;Frias_neto;2023-10-30;Maracana;Compra;Apartamento;2023-11-30
160000.0;;46.59;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/santa-terezinha/residencial-comprar-santa-terezinha-em-piracicaba/148236;Frias_neto;2023-10-30;Santa_terezinha;Compra;Apartamento;2023-10-31
1600000.0;;440.0;4;6;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_jardim-apartamento-23963;Junqueira;2023-11-29;Cidade_jardim;Compra;Apartamento;2024-02-12
160000.0;;119.0;3;0;2;https://www.friasneto.com.br/comprar/residencial/piracicaba/centro/residencial-comprar-centro-em-piracicaba/146354;Frias_neto;2023-10-30;Centro;Compra;Apartamento;2024-02-12
1600000.0;;542.0;1;7;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-chacara-9090;Junqueira;2024-01-26;Dois_corregos;Compra;Chácara;2024-02-12
1600000.0;;280.0;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-reserva_do_engenho-casa_em_condominio-21085;Junqueira;2023-11-29;Reserva_do_engenho;Compra;Casa;2024-02-12
1600000.0;;240.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-22874;Junqueira;2023-11-29;Villa_bela_vista;Compra;Casa;2023-11-30
160000.0;;65.0;0;1;0;https://www.friasneto.com.br/comprar/comercial/piracicaba/cidade-alta/comercial-comprar-cidade-alta-em-piracicaba/144226;Frias_neto;2024-01-17;Cidade_alta;Compra;Apartamento;2024-02-12
1600000.0;;600.0;4;5;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-agua_bonita-sitio_ou_fazenda-21486;Junqueira;2023-11-29;Agua_bonita;Compra;Sítio;2024-02-12
1600000.0;;278.0;3;4;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondinhas-casa_em_condominio-24969;Junqueira;2023-11-29;Ondinhas;Compra;Casa;2024-02-12
1590000.0;;22000.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-26038;Junqueira;2023-11-15;Campestre;Compra;Casa;2023-11-16
1590000.0;;220.0;3;4;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-26038;Junqueira;2023-11-29;Campestre;Compra;Casa;2024-02-11
158000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/146733;Frias_neto;2023-10-30;Pauliceia;Compra;Casa;2024-02-12
158000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/146732;Frias_neto;2023-10-30;Pauliceia;Compra;Casa;2024-02-12
158000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/146735;Frias_neto;2023-10-30;Pauliceia;Compra;Casa;2023-10-31
158000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/146731;Frias_neto;2023-10-30;Pauliceia;Compra;Casa;2023-10-31
158000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/146730;Frias_neto;2023-10-30;Pauliceia;Compra;Casa;2023-10-31
158000.0;;175.0;0;0;0;https://www.friasneto.com.br/comprar/residencial/piracicaba/pauliceia/residencial-comprar-pauliceia-em-piracicaba/146736;Frias_neto;2023-10-30;Pauliceia;Compra;Casa;2023-10-31
1550000.0;;16400.0;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-26115;Junqueira;2023-10-30;Centro;Compra;Apartamento;2023-11-16
155000.0;;65.3;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/vila-monteiro/residencial-comprar-vila-monteiro-em-piracicaba/138422;Frias_neto;2023-10-30;Vila_monteiro;Compra;Apartamento;2024-02-12
155000.0;;45.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/pompeia/residencial-comprar-pompeia-em-piracicaba/139561;Frias_neto;2023-10-30;Pompeia;Compra;Apartamento;2024-02-12
1550000.0;;20500.0;3;5;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-24407;Junqueira;2023-10-30;Villa_bela_vista;Compra;Casa;2023-11-16
155000.0;;56.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/gleba-california/residencial-comprar-gleba-california-em-piracicaba/138256;Frias_neto;2024-01-31;Gleba_california;Compra;Apartamento;2024-02-12
1550000.0;;164.0;3;2;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-26122;Junqueira;2023-11-29;Centro;Compra;Apartamento;2024-02-12
1550000.0;;19700.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-25466;Junqueira;2023-10-30;Santa_rosa;Compra;Casa;2023-11-16
1550000.0;;25000.0;4;6;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro_(tupi)-chacara-21109;Junqueira;2023-10-30;Centro;Compra;Chácara;2023-11-16
1550000.0;;27377.0;3;3;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-casa_em_condominio-26301;Junqueira;2023-11-15;Dois_corregos;Compra;Casa;2023-11-16
1550000.0;;273.77;3;3;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-casa_em_condominio-26301;Junqueira;2023-11-29;Dois_corregos;Compra;Casa;2024-02-12
1550000.0;;197.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-25466;Junqueira;2023-11-29;Santa_rosa;Compra;Casa;2024-02-12
1550000.0;;16400.0;3;2;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-26122;Junqueira;2023-10-30;Centro;Compra;Apartamento;2023-11-16
155000.0;;52.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jupia/residencial-comprar-jupia-em-piracicaba/137736;Frias_neto;2023-10-30;Jupia;Compra;Apartamento;2023-11-30
155000.0;;54.0;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/jardim-nova-iguacu/residencial-comprar-jardim-nova-iguacu-em-piracicaba/144022;Frias_neto;2023-10-30;Jardim_nova_iguacu;Compra;Apartamento;2024-02-12
155000.0;;79.76;2;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/vila-verde/residencial-comprar-vila-verde-em-piracicaba/135191;Frias_neto;2023-10-30;Vila_verde;Compra;Apartamento;2024-02-12
155000.0;;66.5;1;1;1;https://www.friasneto.com.br/comprar/residencial/piracicaba/cidade-alta/residencial-comprar-cidade-alta-em-piracicaba/8560;Frias_neto;2023-10-30;Cidade_alta;Compra;Apartamento;2024-02-12
1550000.0;;205.0;3;5;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-24407;Junqueira;2023-11-29;Villa_bela_vista;Compra;Casa;2023-11-30
1550000.0;;250.0;4;6;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro_(tupi)-chacara-21109;Junqueira;2023-11-29;Centro;Compra;Chácara;2024-02-12
1550000.0;;164.0;3;3;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-26115;Junqueira;2023-11-29;Centro;Compra;Apartamento;2024-02-12
