preco;area;quartos;vagas;banheiros;link;Imobiliaria;bairro;Data_scrape;last_seen
15000000.0;5000.0;60;0.0;60;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_independencia-predio_comercial-6520;Junqueira;Vila_independencia;2023-05-10;2023-06-23
13000000.0;15600.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-area-11118;Junqueira;Dois_corregos;2023-05-10;2023-06-23
13000000.0;9299.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-area-11026;Junqueira;Centro;2023-05-10;
11000000.0;2865.0;0;80.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_pacaembu-predio_comercial-23801;Junqueira;Jardim_pacaembu;2023-05-10;
8000000.0;1256.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-predio_comercial-19738;Junqueira;Centro;2023-05-10;2023-06-23
8000000.0;3200.0;1;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-unileste-galpao-14752;Junqueira;Unileste;2023-05-10;2023-06-23
8000000.0;32400.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-bongue-area-20308;Junqueira;Bongue;2023-05-10;2023-06-23
7920000.0;7920.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-area-19424;Junqueira;Campestre;2023-05-10;2023-06-23
7800000.0;96800.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pau_queimado-area-22473;Junqueira;Pau_queimado;2023-05-10;2023-06-23
7000000.0;85852.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pau_queimado-area-22472;Junqueira;Pau_queimado;2023-05-10;2023-06-23
6800000.0;20810.0;1;1.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-agua_branca-area-18158;Junqueira;Agua_branca;2023-05-10;
6500000.0;40000.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-area-17640;Junqueira;Campestre;2023-05-10;2023-06-23
5800000.0;2764.0;0;44.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-agua_branca-galpao-24546;Junqueira;Agua_branca;2023-05-10;2023-06-23
5800000.0;435600.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-canal_torto-sitio_ou_fazenda-10636;Junqueira;Canal_torto;2023-05-10;2023-06-23
4800000.0;1514.0;0;30.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-predio_comercial-9916;Junqueira;Santa_terezinha;2023-05-10;2023-06-23
4542000.0;2270.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-area-22504;Junqueira;Piracicamirim;2023-05-10;2023-06-23
4500000.0;1356.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa_comercial-21557;Junqueira;Centro;2023-05-10;
4300000.0;450.0;4;0.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-monte_alegre-casa_em_condominio-19025;Junqueira;Monte_alegre;2023-05-10;2023-06-23
4235550.0;8308.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-centro-terreno-22682;Junqueira;Centro;2023-05-10;2023-06-23
4100000.0;420.0;5;12.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa-6673;Junqueira;Centro;2023-05-10;2023-06-23
4000000.0;405.0;4;8.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_piracicaba-casa_em_condominio-23620;Junqueira;Nova_piracicaba;2023-05-10;
4000000.0;22513.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-itaperu-area-21397;Junqueira;Itaperu;2023-05-10;
4000000.0;578.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-agua_seca-casa_em_condominio-19716;Junqueira;Agua_seca;2023-05-10;2023-06-23
3900000.0;1820.0;0;10.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-galpao-6562;Junqueira;Santa_terezinha;2023-05-10;2023-06-23
3900000.0;317.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-23900;Junqueira;Alphaville_piracicaba;2023-05-10;
3800000.0;312.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-predio_comercial-22942;Junqueira;Centro;2023-05-10;
3800000.0;396.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-17120;Junqueira;Alphaville_piracicaba;2023-05-10;2023-06-23
3700000.0;401.0;3;0.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-morato-casa_em_condominio-23022;Junqueira;Morato;2023-05-10;
3700000.0;562.0;4;5.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-19728;Junqueira;Centro;2023-05-10;2023-06-23
3600000.0;388.0;3;6.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-23136;Junqueira;Campestre;2023-05-10;
3500000.0;278.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_piracicaba-apartamento-22803;Junqueira;Nova_piracicaba;2023-05-10;2023-06-23
3500000.0;394.0;2;6.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-casa_comercial-21591;Junqueira;Cidade_alta;2023-05-10;
3400000.0;770.0;6;4.0;5;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-colinas_do_piracicaba_(artemis)-casa_em_condominio-9965;Junqueira;Artemis;2023-05-10;2023-06-23
3400000.0;376.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-morato-casa_em_condominio-20146;Junqueira;Morato;2023-05-10;2023-06-23
3300000.0;3905.0;1;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-area-20432;Junqueira;Santa_terezinha;2023-05-10;2023-06-23
3200000.0;400.0;5;6.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-casa-17691;Junqueira;Cidade_alta;2023-05-10;2023-06-23
3200000.0;196000.0;3;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-monte_alegre-sitio_ou_fazenda-24146;Junqueira;Monte_alegre;2023-05-10;2023-06-23
3200000.0;4430.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-jardim_sao_cristovao_i-terreno-6407;Junqueira;Jardim_sao_cristovao_i;2023-05-10;2023-06-23
3200000.0;1136.0;1;12.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa-17900;Junqueira;Centro;2023-05-10;
3200000.0;471.0;4;3.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa-22857;Junqueira;Centro;2023-05-10;
3000000.0;1088.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-terreno-7789;Junqueira;Centro;2023-05-10;2023-06-23
3000000.0;1000.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-predio_comercial-23970;Junqueira;Santa_terezinha;2023-05-10;2023-06-23
3000000.0;1664.0;32;20.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-predio_comercial-23680;Junqueira;Centro;2023-05-10;2023-06-23
3000000.0;467.0;5;2.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-18428;Junqueira;Centro;2023-05-10;2023-06-23
3000000.0;133.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-salao-21864;Junqueira;Centro;2023-05-10;
2950000.0;455.0;11;4.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa-9108;Junqueira;Centro;2023-05-10;2023-06-23
2875000.0;484.0;4;3.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-rio_das_pedras-batistada-chacara-21762;Junqueira;Batistada;2023-05-10;2023-06-23
2850000.0;430.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-monte_alegre-casa_em_condominio-23480;Junqueira;Monte_alegre;2023-05-10;2023-06-23
2800000.0;1100.0;5;6.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-chacara-24297;Junqueira;Piracicamirim;2023-05-10;2023-06-23
2700000.0;337.0;4;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-10837;Junqueira;Alphaville_piracicaba;2023-05-10;2023-06-23
2690000.0;2119.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_industrial-area-23180;Junqueira;Vila_industrial;2023-05-10;
2680000.0;244.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-10497;Junqueira;Centro;2023-05-10;2023-06-23
2665000.0;1777.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pauliceia-terreno-20298;Junqueira;Pauliceia;2023-05-10;2023-06-23
2600000.0;400.0;4;5.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-23489;Junqueira;Campestre;2023-05-10;
2590000.0;280.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-monte_alegre-casa_em_condominio-24385;Junqueira;Monte_alegre;2023-05-10;2023-06-21
2550000.0;326.0;3;4.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa-6491;Junqueira;Centro;2023-05-10;
2550000.0;265.0;3;2.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-24324;Junqueira;Alphaville_piracicaba;2023-05-10;2023-06-23
2500000.0;1000.0;0;10.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-salao-11273;Junqueira;Piracicamirim;2023-05-10;
2500000.0;480.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-casa-23946;Junqueira;Dois_corregos;2023-05-10;2023-06-23
2500000.0;1000.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-22154;Junqueira;Campestre;2023-05-10;
2500000.0;997.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_elite-area-18277;Junqueira;Jardim_elite;2023-05-10;
2500000.0;638.0;0;10.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-salao-24222;Junqueira;Cidade_alta;2023-05-10;
2500000.0;431.0;4;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_rezende-casa-21393;Junqueira;Vila_rezende;2023-05-10;
2500000.0;247.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-22700;Junqueira;Centro;2023-05-10;2023-06-23
2490000.0;995.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_elite-area-18278;Junqueira;Jardim_elite;2023-05-10;
2450000.0;409.0;4;3.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-monte_alegre-casa_em_condominio-12500;Junqueira;Monte_alegre;2023-05-10;
2400000.0;24000.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-saltinho-nossa_senhora_aparecida_i-area-9981;Junqueira;Nossa_senhora_aparecida_i;2023-05-10;2023-06-23
2400000.0;341.0;5;4.0;5;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-23215;Junqueira;Santa_rosa;2023-05-10;
2400000.0;380.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-casa_em_condominio-7611;Junqueira;Ondas;2023-05-10;2023-06-23
2400000.0;246.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-17958;Junqueira;Centro;2023-05-10;
2400000.0;300.0;4;2.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-24316;Junqueira;Villa_bela_vista;2023-05-10;2023-06-23
2380000.0;213.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_piracicaba-apartamento-10950;Junqueira;Nova_piracicaba;2023-05-10;2023-06-23
2350000.0;265.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-casa_em_condominio-24561;Junqueira;Ondas;2023-05-10;2023-06-23
2350000.0;580.0;4;8.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-colinas_do_piracicaba_(artemis)-casa_em_condominio-19653;Junqueira;Artemis;2023-05-10;2023-06-23
2330000.0;239.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-24331;Junqueira;Alphaville_piracicaba;2023-05-10;
2300000.0;250.0;3;5.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-11162;Junqueira;Centro;2023-05-10;2023-06-23
2300000.0;500.0;5;10.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-colinas_do_piracicaba_(artemis)-casa_em_condominio-19618;Junqueira;Artemis;2023-05-10;2023-06-23
2300000.0;335.0;3;6.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-22465;Junqueira;Alphaville_piracicaba;2023-05-10;2023-06-23
2300000.0;606.0;4;6.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-chacara-10061;Junqueira;Dois_corregos;2023-05-10;2023-06-23
2300000.0;170.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-apartamento-24842;Junqueira;Jardim_europa;2023-05-10;2023-06-23
2250000.0;245.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-23115;Junqueira;Centro;2023-05-10;2023-06-23
2220000.0;16000.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_industrial-area-22679;Junqueira;Vila_industrial;2023-05-10;2023-06-23
2200000.0;265.0;0;5.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-chacara-24058;Junqueira;Dois_corregos;2023-05-10;2023-06-23
2200000.0;330.0;1;11.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-casa-11207;Junqueira;Jardim_europa;2023-05-10;
2200000.0;350.0;4;2.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-casa_em_condominio-21368;Junqueira;Ondas;2023-05-10;2023-06-23
2200000.0;5200.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-area-10605;Junqueira;Campestre;2023-05-10;2023-06-23
2200000.0;400.0;4;5.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-sao_pedro-vila_olinda-casa-8465;Junqueira;Vila_olinda;2023-05-10;2023-06-16
2200000.0;163.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_dimas-apartamento-23728;Junqueira;Sao_dimas;2023-05-10;2023-06-21
2200000.0;356.0;6;4.0;6;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-reserva_do_engenho-casa_em_condominio-9354;Junqueira;Reserva_do_engenho;2023-05-10;2023-06-23
2198984.76;202.0;4;4.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10818;Junqueira;Alto;2023-05-10;
2150000.0;560.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-predio_comercial-22627;Junqueira;Santa_terezinha;2023-05-10;2023-06-23
2150000.0;265.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-predio_comercial-22929;Junqueira;Cidade_alta;2023-05-10;
2130000.0;269.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-20850;Junqueira;Centro;2023-05-10;
2120000.0;218.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-24450;Junqueira;Santa_rosa;2023-05-10;
2100000.0;5000.0;4;10.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-pompeia-chacara-17112;Junqueira;Pompeia;2023-05-10;2023-06-23
2100000.0;590.0;6;0.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-chacara-21483;Junqueira;Ondas;2023-05-10;2023-06-23
2100000.0;540.0;6;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-23177;Junqueira;Campestre;2023-05-10;
2100000.0;458.0;4;8.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-colinas_do_piracicaba_(artemis)-chacara-22522;Junqueira;Artemis;2023-05-10;
2100000.0;350.0;3;5.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-casa-22517;Junqueira;Jardim_europa;2023-05-10;2023-06-23
2000000.0;346.0;4;6.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-vila_independencia-apartamento-8257;Junqueira;Vila_independencia;2023-05-10;2023-06-23
2000000.0;2535.0;0;3.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_caxambu-galpao-6674;Junqueira;Jardim_caxambu;2023-05-10;2023-06-23
2000000.0;420.0;10;15.0;8;https://www.imobiliariajunqueira.com.br/imovel/venda-aguas_de_sao_pedro-centro-casa-21862;Junqueira;Centro;2023-05-10;2023-06-23
2000000.0;163.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_dimas-apartamento-22610;Junqueira;Sao_dimas;2023-05-10;2023-06-23
2000000.0;388.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-salao-6533;Junqueira;Centro;2023-05-10;2023-06-23
2000000.0;253.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_elite-apartamento-22911;Junqueira;Jardim_elite;2023-05-10;2023-06-23
2000000.0;517.0;4;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rita-casa-11165;Junqueira;Santa_rita;2023-05-10;
2000000.0;195.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_europa-apartamento-21620;Junqueira;Jardim_europa;2023-05-10;2023-06-23
2000000.0;651.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-piracicamirim-galpao-6391;Junqueira;Piracicamirim;2023-05-10;
2000000.0;1121.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-terreno-19553;Junqueira;Santa_terezinha;2023-05-10;
2000000.0;23923.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_terezinha-area-21147;Junqueira;Santa_terezinha;2023-05-10;2023-06-23
1990000.0;440.0;5;6.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_piracicaba-casa-10508;Junqueira;Nova_piracicaba;2023-05-10;2023-06-23
1980000.0;436.0;4;8.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_piracicaba-casa-24388;Junqueira;Nova_piracicaba;2023-05-10;
1950000.0;269.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-apartamento-23192;Junqueira;Centro;2023-05-10;2023-06-23
1950000.0;313.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-casa_em_condominio-24062;Junqueira;Ondas;2023-05-10;2023-06-23
1910000.0;335.0;3;0.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-glebas_california-casa-21644;Junqueira;Glebas_california;2023-05-10;
1900000.0;3444.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-altos_do_taquaral-area-14774;Junqueira;Altos_do_taquaral;2023-05-10;
1900000.0;260.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_bela_vista-casa_em_condominio-24182;Junqueira;Villa_bela_vista;2023-05-10;2023-06-23
1900000.0;480.0;5;4.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-casa-7680;Junqueira;Centro;2023-05-10;2023-06-23
1900000.0;500.0;4;2.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-19156;Junqueira;Campestre;2023-05-10;
1900000.0;975.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-castelinho-galpao-7206;Junqueira;Castelinho;2023-05-10;2023-06-23
1900000.0;425.0;3;16.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-chacara-10598;Junqueira;Campestre;2023-05-10;2023-06-23
1900000.0;327.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-reserva_do_engenho-casa_em_condominio-19914;Junqueira;Reserva_do_engenho;2023-05-10;2023-06-23
1900000.0;163.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_dimas-apartamento-21690;Junqueira;Sao_dimas;2023-05-10;2023-06-23
1900000.0;202.0;4;3.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_alta-apartamento-23327;Junqueira;Cidade_alta;2023-05-10;2023-06-23
1900000.0;389.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-damha-casa_em_condominio-21853;Junqueira;Damha;2023-05-10;
1847014.4;202.0;4;3.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10799;Junqueira;Alto;2023-05-10;
1833678.56;202.0;4;3.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10797;Junqueira;Alto;2023-05-10;
1820342.72;202.0;4;3.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10795;Junqueira;Alto;2023-05-10;
1820342.72;202.0;4;3.0;2;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10794;Junqueira;Alto;2023-05-10;
1820000.0;287.0;3;0.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-casa_em_condominio-18130;Junqueira;Ondas;2023-05-10;2023-06-23
1807006.88;202.0;4;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10718;Junqueira;Alto;2023-05-10;
1807006.88;202.0;4;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alto-apartamento-10714;Junqueira;Alto;2023-05-10;
1800000.0;375.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-ondas-casa_em_condominio-23383;Junqueira;Ondas;2023-05-10;2023-06-23
1800000.0;287.0;3;4.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-villa_d'aquila-casa_em_condominio-21604;Junqueira;Villa_d'aquila;2023-05-10;2023-06-23
1800000.0;920.0;3;0.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alambari-sitio_ou_fazenda-24352;Junqueira;Alambari;2023-05-10;2023-06-23
1800000.0;315.0;4;4.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-morato-casa_em_condominio-21272;Junqueira;Morato;2023-05-10;2023-06-23
1800000.0;286.0;4;6.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_jardim-casa-22632;Junqueira;Cidade_jardim;2023-05-10;2023-06-23
1800000.0;280.0;4;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-23987;Junqueira;Santa_rosa;2023-05-10;2023-06-23
1800000.0;564.0;0;14.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-centro-predio_comercial-10196;Junqueira;Centro;2023-05-10;
1800000.0;520.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_suica-casa-20581;Junqueira;Nova_suica;2023-05-10;2023-06-23
1800000.0;360.0;6;6.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-campestre-casa_em_condominio-21119;Junqueira;Campestre;2023-05-10;2023-06-23
1780000.0;1320.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-nova_america-terreno-21358;Junqueira;Nova_america;2023-05-10;2023-06-23
1750000.0;224.0;3;4.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-22780;Junqueira;Santa_rosa;2023-05-10;2023-06-23
1750000.0;300.0;2;4.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alphaville_piracicaba-casa_em_condominio-22484;Junqueira;Alphaville_piracicaba;2023-05-10;2023-06-23
1750000.0;4250.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-jardim_sao_francisco-terreno-24260;Junqueira;Jardim_sao_francisco;2023-05-10;2023-06-23
1747000.0;287.0;3;2.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-reserva_do_engenho-casa_em_condominio-10735;Junqueira;Reserva_do_engenho;2023-05-10;2023-06-23
1700000.0;348.0;3;2.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rita-chacara-19608;Junqueira;Santa_rita;2023-05-10;2023-06-23
1700000.0;324.0;4;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-colinas_do_piracicaba_(artemis)-casa_em_condominio-8782;Junqueira;Artemis;2023-05-10;
1700000.0;282.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-alemaes-predio_comercial-21180;Junqueira;Alemaes;2023-05-10;
1700000.0;455.0;0;2.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-cidade_jardim-casa_comercial-23130;Junqueira;Cidade_jardim;2023-05-10;
1700000.0;1672.0;0;0.0;0;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-dois_corregos-terreno-21274;Junqueira;Dois_corregos;2023-05-10;
1690000.0;250.0;3;4.0;1;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-santa_rosa-casa_em_condominio-22399;Junqueira;Santa_rosa;2023-05-10;2023-06-23
1690000.0;163.0;3;3.0;3;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-sao_dimas-apartamento-21457;Junqueira;Sao_dimas;2023-05-10;2023-06-23
1650000.0;330.0;4;3.0;4;https://www.imobiliariajunqueira.com.br/imovel/venda-piracicaba-reserva_do_engenho-casa_em_condominio-10874;Junqueira;Reserva_do_engenho;2023-05-10;2023-06-23
