preco;area;quartos;vagas;banheiros;link;Imobiliaria;bairro;Data_scrape;last_seen
1600.0;105.6;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/2347;Frias Neto;Centro;2023-11-10;2023-12-18
1600.0;108.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_caxambu-casa-18067;Junqueira;Jardim_caxambu;2023-10-07;2023-10-07
1600.0;125.0;2;2;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-santa-ignes-ii/residencial-alugar-jardim-santa-ignes-ii-em-piracicaba/148187;Frias Neto;Jardim_santa_ignes_ii_;2023-10-07;2023-10-07
1600.0;125.0;2;2;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-santa-ignes-ii/residencial-alugar-jardim-santa-ignes-ii-em-piracicaba/148187;Frias Neto;Jardim_santa_ignes_ii;2023-10-08;2023-10-08
1600.0;125.0;2;2;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/santa-terezinha/residencial-alugar-santa-terezinha-em-piracicaba/138069;Frias Neto;Santa_terezinha;2023-11-07;2023-11-08
1600.0;125.0;3;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/caxambu/residencial-alugar-caxambu-em-piracicaba/48217;Frias Neto;Caxambu;2023-10-07;2023-10-12
1600.0;150.0;2;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/agua-branca/residencial-alugar-agua-branca-em-piracicaba/148458;Frias Neto;Agua_branca;2023-11-13;2023-12-03
1600.0;150.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-charqueada-recreio-chacara-25759;Junqueira;Recreio;2023-10-07;2023-10-07
1600.0;153.5;4;1;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/cidade-alta/residencial-alugar-cidade-alta-em-piracicaba/11461;Frias Neto;Cidade_alta;2023-10-13;2023-10-30
1600.0;157.0;2;0;1;https://www.duoimoveis.com.br/imovel/casa-de-157-m-com-2-quartos-centro-piracicaba/CA5197-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-11
1600.0;157.0;2;0;1;https://www.duoimoveis.com.br/imovel/casa-de-157-m-com-2-quartos-centro-piracicaba/ca5197-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
1600.0;157.2;3;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-25870;Junqueira;Centro;2023-10-07;2023-10-07
1600.0;164.6;3;2;3;https://www.duoimoveis.com.br/imovel/apartamento-de-165-m-com-3-quartos-centro-piracicaba/AP4869-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
1600.0;164.6;3;2;3;https://www.duoimoveis.com.br/imovel/apartamento-de-165-m-com-3-quartos-centro-piracicaba/ap4869-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
1600.0;170.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/alemaes/residencial-alugar-alemaes-em-piracicaba/1309;Frias Neto;Alemaes;2023-12-11;2023-12-18
1600.0;219.0;3;0;3;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-4325;Junqueira;Centro;2023-10-07;2023-10-07
1600.0;792.06;0;20;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-alta/comercial-alugar-cidade-alta-em-piracicaba/5665;Frias Neto;Cidade_alta;2023-10-07;2023-10-18
1650.0;43.85;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-44-m-piracicamirim-piracicaba/SA0496-003?from=sale;duo imoveis;Piracicamirim;2023-10-07;2023-12-18
1650.0;43.85;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-44-m-piracicamirim-piracicaba/sa0496-003?from=sale;duo imoveis;Piracicamirim;2023-11-01;2023-11-03
1650.0;61.19;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-61-m-com-2-quartos-gleba-california-piracicaba/AP6024-003?from=sale;duo imoveis;Gleba_california;2023-12-13;2023-12-18
1650.0;64.0;3;1;2;https://www.duoimoveis.com.br/imovel/apartamento-de-64-m-com-3-quartos-santa-cecilia-piracicaba/AP6009-003?from=sale;duo imoveis;Santa_cecilia;2023-12-05;2023-12-14
1650.0;117.75;3;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/cidade-alta/residencial-alugar-cidade-alta-em-piracicaba/143579;Frias Neto;Cidade_alta;2023-11-24;2023-12-18
1690.0;100.0;0;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_planalto-salao-16786;Junqueira;Jardim_planalto;2023-10-07;2023-10-07
1700.0;54.0;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-54-m-com-1-quarto-centro-piracicaba/AP5889-003?from=sale;duo imoveis;Centro;2023-10-11;2023-12-18
1700.0;54.0;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-54-m-com-1-quarto-centro-piracicaba/ap5889-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
1700.0;62.5;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-63-m-com-2-quartos-pauliceia-piracicaba/AP1985-003?from=sale;duo imoveis;Pauliceia;2023-10-07;2023-10-30
1700.0;62.5;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-63-m-com-2-quartos-pauliceia-piracicaba/AP5681-003?from=sale;duo imoveis;Pauliceia;2023-11-09;2023-11-15
1700.0;62.5;2;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/paulista/residencial-alugar-paulista-em-piracicaba/146896;Frias Neto;Paulista;2023-10-19;2023-11-26
1700.0;62.5;2;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/paulista/residencial-alugar-paulista-em-piracicaba/146897;Frias Neto;Paulista;2023-10-19;2023-11-26
1700.0;62.5;2;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/paulista/residencial-alugar-paulista-em-piracicaba/146898;Frias Neto;Paulista;2023-10-20;2023-11-26
1700.0;64.0;0;1;2;https://www.duoimoveis.com.br/imovel/sala-de-64-m-alto-piracicaba/SA0154-003?from=sale;duo imoveis;Alto;2023-10-07;2023-12-18
1700.0;64.0;0;1;2;https://www.duoimoveis.com.br/imovel/sala-de-64-m-alto-piracicaba/sa0154-003?from=sale;duo imoveis;Alto;2023-11-01;2023-11-03
1700.0;65.0;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/136958;Frias Neto;Alto;2023-10-07;2023-12-18
1700.0;72.0;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-72-m-com-3-quartos-nova-america-piracicaba/AP4931-003?from=sale;duo imoveis;Nova_america;2023-10-07;2023-10-17
1700.0;75.0;0;1;3;https://www.duoimoveis.com.br/imovel/sala-de-75-m-alto-piracicaba/SA0503-003?from=sale;duo imoveis;Alto;2023-10-07;2023-12-18
1700.0;75.0;0;1;3;https://www.duoimoveis.com.br/imovel/sala-de-75-m-alto-piracicaba/sa0503-003?from=sale;duo imoveis;Alto;2023-11-01;2023-11-03
1700.0;83.9;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-25862;Junqueira;Centro;2023-10-07;2023-10-07
1700.0;90.0;0;0;2;https://www.duoimoveis.com.br/imovel/salao-de-90-m-agua-branca-piracicaba/SL0565-003?from=sale;duo imoveis;Agua_branca;2023-11-16;2023-11-17
1700.0;105.6;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/2347;Frias Neto;Centro;2023-10-07;2023-11-09
1700.0;107.0;2;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-sao_luiz-casa-18729;Junqueira;Sao_luiz;2023-10-07;2023-10-07
1700.0;110.0;2;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_rezende-casa-18790;Junqueira;Vila_rezende;2023-10-07;2023-10-07
1700.0;116.2;3;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_independencia-casa-25886;Junqueira;Vila_independencia;2023-10-07;2023-10-07
1700.0;117.3;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-casa-25991;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1700.0;150.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/pauliceia/comercial-alugar-pauliceia-em-piracicaba/146940;Frias Neto;Pauliceia;2023-10-07;2023-10-24
1700.0;150.0;2;2;2;https://www.duoimoveis.com.br/imovel/casa-de-150-m-com-2-quartos-jardim-algodoal-piracicaba/CA5353-003?from=sale;duo imoveis;Jardim_algodoal;2023-11-09;2023-11-27
1700.0;150.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-monteiro/residencial-alugar-vila-monteiro-em-piracicaba/35227;Frias Neto;Vila_monteiro;2023-11-23;2023-12-10
1728.0;36.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-36-m-paulista-piracicaba/SA0032-003?from=sale;duo imoveis;Paulista;2023-10-07;2023-12-18
1728.0;36.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-36-m-paulista-piracicaba/sa0032-003?from=sale;duo imoveis;Paulista;2023-11-01;2023-11-03
1746.0;41.59;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/141090;Frias Neto;Alto;2023-10-07;2023-12-18
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0414-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0415-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0416-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0417-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0414-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0415-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0416-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1746.78;41.59;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0417-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1746.78;41.6;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23776;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1750.0;58.41;2;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-rezende/residencial-alugar-vila-rezende-em-piracicaba/141158;Frias Neto;Vila_rezende;2023-10-18;2023-12-11
1750.0;221.4;4;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_santa_isabel-casa-5179;Junqueira;Jardim_santa_isabel;2023-10-07;2023-10-07
1775.0;76.46;3;1;2;https://www.duoimoveis.com.br/imovel/apartamento-de-76-m-com-3-quartos-centro-piracicaba/AP5800-003?from=sale;duo imoveis;Centro;2023-10-07;2023-12-18
1775.0;76.46;3;1;2;https://www.duoimoveis.com.br/imovel/apartamento-de-76-m-com-3-quartos-centro-piracicaba/ap5800-003?from=sale;duo imoveis;Centro;2023-11-01;2023-11-03
1782.0;42.43;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/141098;Frias Neto;Alto;2023-10-07;2023-12-18
1782.06;42.4;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23750;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1782.06;42.4;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23770;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1782.06;42.4;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23771;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1782.06;42.4;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23777;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1782.06;42.4;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23779;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0419-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0420-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0421-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0422-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/SA0499-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-18
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0419-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0420-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0421-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0422-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1782.06;42.43;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-42-m-alemaes-piracicaba/sa0499-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1800.0;18.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-18-m-cidade-jardim-piracicaba/SA0482-003?from=sale;duo imoveis;Cidade_jardim;2023-10-07;2023-12-18
1800.0;18.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-18-m-cidade-jardim-piracicaba/sa0482-003?from=sale;duo imoveis;Cidade_jardim;2023-11-01;2023-11-03
1800.0;18.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-jardim/comercial-alugar-cidade-jardim-em-piracicaba/145009;Frias Neto;Cidade_jardim;2023-10-07;2023-12-18
1800.0;37.7;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-38-m-com-1-quarto-vila-independencia-piracicaba/AP2451-003?from=sale;duo imoveis;Vila_independencia;2023-10-23;2023-12-18
1800.0;37.7;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-38-m-com-1-quarto-vila-independencia-piracicaba/AP3757-003?from=sale;duo imoveis;Vila_independencia;2023-10-07;2023-12-18
1800.0;37.7;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-38-m-com-1-quarto-vila-independencia-piracicaba/ap2451-003?from=sale;duo imoveis;Vila_independencia;2023-11-01;2023-11-03
1800.0;37.7;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-38-m-com-1-quarto-vila-independencia-piracicaba/ap3757-003?from=sale;duo imoveis;Vila_independencia;2023-11-01;2023-11-03
1800.0;45.0;0;1;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/6442;Frias Neto;Alto;2023-10-07;2023-11-23
1800.0;47.0;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-47-m-com-1-quarto-sao-dimas-piracicaba/AP5552-003?from=sale;duo imoveis;Sao_dimas;2023-10-16;2023-12-18
1800.0;47.0;1;1;1;https://www.duoimoveis.com.br/imovel/apartamento-de-47-m-com-1-quarto-sao-dimas-piracicaba/ap5552-003?from=sale;duo imoveis;Sao_dimas;2023-11-01;2023-11-03
1800.0;48.0;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-independencia/residencial-alugar-vila-independencia-em-piracicaba/42688;Frias Neto;Vila_independencia;2023-10-07;2023-11-15
1800.0;50.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-25717;Junqueira;Cidade_alta;2023-10-07;2023-10-07
1800.0;54.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-predio_comercial-19971;Junqueira;Paulista;2023-10-07;2023-10-07
1800.0;58.41;2;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-rezende/residencial-alugar-vila-rezende-em-piracicaba/141158;Frias Neto;Vila_rezende;2023-10-07;2023-10-17
1800.0;62.0;2;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/paulista/residencial-alugar-paulista-em-piracicaba/6331;Frias Neto;Paulista;2023-10-07;2023-10-25
1800.0;65.0;0;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-5719;Junqueira;Centro;2023-10-07;2023-10-07
1800.0;66.7;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-67-m-com-2-quartos-pauliceia-piracicaba/AP4997-003?from=sale;duo imoveis;Pauliceia;2023-11-08;2023-11-15
1800.0;66.7;2;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/148030;Frias Neto;Pauliceia;2023-10-07;2023-11-22
1800.0;67.54;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-68-m-com-3-quartos-gleba-california-piracicaba/AP5928-003?from=sale;duo imoveis;Gleba_california;2023-10-31;2023-11-30
1800.0;67.54;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-68-m-com-3-quartos-gleba-california-piracicaba/ap5928-003?from=sale;duo imoveis;Gleba_california;2023-11-01;2023-11-03
1800.0;70.0;3;2;1;https://www.duoimoveis.com.br/imovel/apartamento-de-70-m-com-3-quartos-agua-branca-piracicaba/AP5842-003?from=sale;duo imoveis;Agua_branca;2023-10-07;2023-11-06
1800.0;70.0;3;2;1;https://www.duoimoveis.com.br/imovel/apartamento-de-70-m-com-3-quartos-agua-branca-piracicaba/ap5842-003?from=sale;duo imoveis;Agua_branca;2023-11-01;2023-11-03
1800.0;72.0;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-72-m-com-3-quartos-nova-america-piracicaba/AP5925-003?from=sale;duo imoveis;Nova_america;2023-10-30;2023-10-31
1800.0;72.0;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-72-m-com-3-quartos-nova-america-piracicaba/ap5925-003?from=sale;duo imoveis;Nova_america;2023-11-01;2023-11-03
1800.0;82.0;2;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_industrial-casa-26212;Junqueira;Vila_industrial;2023-10-07;2023-10-07
1800.0;83.7;1;0;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-casa_comercial-19028;Junqueira;Paulista;2023-10-07;2023-10-07
1800.0;83.97;3;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/paulista/residencial-alugar-paulista-em-piracicaba/145400;Frias Neto;Paulista;2023-10-23;2023-10-30
1800.0;86.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/139222;Frias Neto;Centro;2023-10-07;2023-12-18
1800.0;92.7;3;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-casa-25031;Junqueira;Santa_terezinha;2023-10-07;2023-10-07
1800.0;100.0;1;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_sao_paulo-salao-23741;Junqueira;Jardim_sao_paulo;2023-10-07;2023-10-07
1800.0;100.0;1;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_sao_paulo-salao-23742;Junqueira;Jardim_sao_paulo;2023-10-07;2023-10-07
1800.0;101.4;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-24161;Junqueira;Centro;2023-10-07;2023-10-07
1800.0;112.0;3;1;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pompeia-casa-26000;Junqueira;Pompeia;2023-10-07;2023-10-07
1800.0;120.0;0;1;3;https://www.duoimoveis.com.br/imovel/salao-de-120-m-agua-branca-piracicaba/SL0538-003?from=sale;duo imoveis;Agua_branca;2023-10-24;2023-12-18
1800.0;120.0;0;1;3;https://www.duoimoveis.com.br/imovel/salao-de-120-m-agua-branca-piracicaba/sl0538-003?from=sale;duo imoveis;Agua_branca;2023-11-01;2023-11-03
1800.0;128.0;3;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alemaes-casa-4920;Junqueira;Alemaes;2023-10-07;2023-10-07
1800.0;130.0;2;2;2;https://www.duoimoveis.com.br/imovel/casa-de-130-m-com-2-quartos-jardim-asturias-i-piracicaba/CA5191-003?from=sale;duo imoveis;Jardim_asturias_i;2023-12-12;2023-12-18
1800.0;149.35;3;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/nova-america/residencial-alugar-nova-america-em-piracicaba/148210;Frias Neto;Nova_america;2023-10-07;2023-10-26
1800.0;150.0;1;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_monteiro-salao-19987;Junqueira;Vila_monteiro;2023-10-07;2023-10-07
1800.0;150.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-monteiro/residencial-alugar-vila-monteiro-em-piracicaba/35227;Frias Neto;Vila_monteiro;2023-12-11;2023-12-18
1800.0;164.6;2;1;4;https://www.duoimoveis.com.br/imovel/apartamento-de-165-m-com-2-quartos-centro-piracicaba/AP2706-003?from=sale;duo imoveis;Centro;2023-10-11;2023-10-17
1800.0;164.8;3;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-centro-casa-410;Junqueira;Centro;2023-10-07;2023-10-07
1800.0;165.0;2;1;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/148327;Frias Neto;Centro;2023-10-17;2023-10-17
1800.0;170.19;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/jardim-planalto/comercial-alugar-jardim-planalto-em-piracicaba/148391;Frias Neto;Jardim_planalto;2023-10-30;2023-10-30
1800.0;180.0;4;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_sao_luiz-casa-25041;Junqueira;Jardim_sao_luiz;2023-10-07;2023-10-07
1800.0;192.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/8980;Frias Neto;Centro;2023-10-07;2023-12-18
1800.0;224.21;0;1;3;https://www.duoimoveis.com.br/imovel/salao-de-224-m-agua-branca-piracicaba/SL0538-003?from=sale;duo imoveis;Agua_branca;2023-10-07;2023-10-23
1800.0;359.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_caxambu-terreno-4789;Junqueira;Jardim_caxambu;2023-10-07;2023-10-07
1800.0;21000.0;2;2;1;https://www.friasneto.com.br/alugar/rural/piracicaba/tupi/rural-alugar-tupi-em-piracicaba/136730;Frias Neto;Tupi;2023-10-07;2023-10-09
1805.0;7776.78;2;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/alto/residencial-alugar-alto-em-piracicaba/148284;Frias Neto;Alto;2023-10-13;2023-10-15
1850.0;51.0;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/43807;Frias Neto;Centro;2023-10-18;2023-11-21
1892.0;22.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-resende/comercial-alugar-vila-resende-em-piracicaba/144271;Frias Neto;Vila_resende;2023-10-07;2023-12-18
1892.0;22.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/48535;Frias Neto;Vila_rezende;2023-10-07;2023-10-25
1900.0;22.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/48532;Frias Neto;Vila_rezende;2023-10-07;2023-12-18
1900.0;45.5;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-46-m-alemaes-piracicaba/SA0526-003?from=sale;duo imoveis;Alemaes;2023-10-07;2023-12-13
1900.0;45.5;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-46-m-alemaes-piracicaba/sa0526-003?from=sale;duo imoveis;Alemaes;2023-11-01;2023-11-03
1900.0;46.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alto-sala_comercial-26169;Junqueira;Alto;2023-10-07;2023-10-07
1900.0;50.0;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/146226;Frias Neto;Centro;2023-11-30;2023-12-17
1900.0;51.0;1;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-apartamento-4771;Junqueira;Centro;2023-10-07;2023-10-07
1900.0;61.0;2;2;1;https://www.duoimoveis.com.br/imovel/apartamento-de-61-m-com-2-quartos-pauliceia-piracicaba/AP5826-003?from=sale;duo imoveis;Pauliceia;2023-10-07;2023-12-18
1900.0;61.0;2;2;1;https://www.duoimoveis.com.br/imovel/apartamento-de-61-m-com-2-quartos-pauliceia-piracicaba/ap5826-003?from=sale;duo imoveis;Pauliceia;2023-11-01;2023-11-03
1900.0;62.5;2;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pauliceia-apartamento-25670;Junqueira;Pauliceia;2023-10-07;2023-10-07
1900.0;62.5;2;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pauliceia-apartamento-25674;Junqueira;Pauliceia;2023-10-07;2023-10-07
1900.0;62.5;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-63-m-com-2-quartos-pauliceia-piracicaba/AP5681-003?from=sale;duo imoveis;Pauliceia;2023-10-07;2023-11-08
1900.0;62.5;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-63-m-com-2-quartos-pauliceia-piracicaba/AP5682-003?from=sale;duo imoveis;Pauliceia;2023-10-07;2023-11-09
1900.0;62.5;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-63-m-com-2-quartos-pauliceia-piracicaba/AP5825-003?from=sale;duo imoveis;Pauliceia;2023-10-07;2023-10-31
